"","Station.Name","lon","lat"
"1663","ASHTON POLICE DEPT",-89.2237439,41.8671056
"1664","BANNOCK COUNTY SHERIFF OFFICE",-112.3898471,42.8244663
"1665","BEAR LAKE COUNTY SHERIFF",-111.4007019,42.2278738
"1666","BENEWAH COUNTY SHERIFF DEPT",NA,NA
"1667","BINGHAM COUNTY SHERIFF DEPT",-112.3624146,43.2112303
"1668","BLACKFOOT POLICE DEPT",-112.344444,43.1943799
"1669","BOISE POLICE DEPT",-116.301763,43.6076607
"1670","BONNER COUNTY SHERIFF OFFICE",-116.5571359,48.307263
"1671","BOUNDARY COUNTY SHERIFF DEPT",-116.5627065,48.7987617
"1672","CALDWELL POLICE DEPT",-74.2742018,40.8380225
"1673","CANYON COUNTY SHERIFF OFFICE",-116.6865435,43.6779581
"1674","CARIBOU COUNTY SHERIFF DEPT",-111.6660725,42.7538684
"1675","CHUBBUCK POLICE DEPT",-112.4657602,42.9271198
"1676","CLEARWATER COUNTY SHERIFF DEPT",-82.6992204,27.9045329
"1677","EMMETT POLICE DEPT",-116.4942442,43.8755418
"1678","FILER POLICE DEPT",-114.60787,42.570546
"1679","GARDEN CITY POLICE DEPT",-81.2053246,32.0636991
"1680","GEM COUNTY SHERIFF DEPT",-116.4952589,43.8752414
"1681","GOODING CITY POLICE DEPT",-114.6985179,42.7763224
"1682","GOODING COUNTY SHERIFF DEPT",NA,NA
"1683","GRANGEVILLE POLICE DEPARTMENT",-116.1212045,45.9268456
"1684","HAILEY POLICE DEPT",-114.3150879,43.5188518
"1685","HEYBURN POLICE DEPT",-113.7566566,42.5584131
"1686","HOMEDALE POLICE DEPT",-116.935628,43.6165794
"1687","ID STATE POLICE HEADQUARTERS",-116.3839218,43.5994286
"1688","IDAHO COUNTY SHERIFF DEPT",-112.3898471,42.8244663
"1689","IDAHO FALLS POLICE DEPT",-112.0411052,43.4950208
"1690","JEROME COUNTY SHERIFF DEPT",NA,NA
"1691","KAMIAH MARSHALS OFFICE",NA,NA
"1692","KIMBERLY POLICE DEPT",-86.811599,33.773023
"1693","LATAH COUNTY SHERIFF DEPT",-116.6764195,46.7360364
"1694","LEMHI COUNTY SHERIFF DEPT",-113.9022526,45.1792627
"1695","LEWIS COUNTY SHERIFF DEPT",-87.542138,35.553798
"1696","LEWISTON POLICE DEPT",-117.0167004,46.41772
"1697","MCCALL POLICE DEPT",-116.099287,44.909135
"1698","NAMPA POLICE DEPT",-116.5638329,43.5807059
"1699","ONEIDA COUNTY SHERIFF DEPT",-75.3765566,42.9307782
"1700","OROFINO POLICE DEPARTMENT",-116.2529354,46.4780866
"1701","POCATELLO POLICE DEPT",-112.4487607,42.8733322
"1702","POST FALLS POLICE DEPT",-116.9515856,47.7179578
"1703","POWER COUNTY SHERIFF",-112.8486728,42.7826279
"1704","PRESTON POLICE DEPT",-111.8785829,42.0964212
"1705","RATHDRUM POLICE DEPT",-6.2311012,52.9323123
"1706","REXBURG POLICE DEPT",-111.7829017,43.8262883
"1707","RIGBY POLICE DEPT",-111.912605,43.672516
"1708","SAINT ANTHONY POLICE DEPT",-93.2175914,45.0293774
"1709","SALMON POLICE DEPT",-113.8969778,45.1769134
"1710","SANDPOINT POLICE DEPT",-116.5633303,48.2717068
"1711","SHOSHONE COUNTY SHERIFF DEPT",-115.9104676,47.1746948
"1712","SHOSHONE POLICE DEPT",-114.4077877,42.9348599
"1713","SODA SPRINGS POLICE DEPT",-111.5990746,42.6547482
"1714","SPIRIT LAKE CITY POLICE DEPT",-95.1035073,43.4244031
"1715","TETON COUNTY SHERIFF'S OFFICE",NA,NA
"1716","TWIN FALLS COUNTY SHERIFF DEPT",-114.4671559,42.5603242
"1717","UCON POLICE DEPT",-72.2606201,41.8097436
"1718","US DHS CBP BONNERS FERRY",-116.3163092,48.6913257
"1719","WEISER POLICE DEPT",-116.9658498,44.2471866
"1720","ABINGDON POLICE DEPT",-1.2989223,51.6701501
"1721","ADAMS COUNTY SHERIFF DEPT",-104.7984209,39.9928351
"1722","ALORTON POLICE DEPT",-90.1190929,38.5814222
"1723","ALSIP POLICE DEPT",-87.7319476,41.6694842
"1724","ALTON POLICE DEPT",-90.15926,38.8887318
"1725","ANNA  POLICE DEPT",-89.241085,37.4593066
"1726","ANTIOCH POLICE DEPT",-121.820317,38.016275
"1727","AROMA PARK POLICE DEPT",-87.8108992,41.0808118
"1728","ATHENS POLICE DEPT",-83.4688549,33.9446374
"1729","BARRINGTON POLICE DEPT",-88.129118,42.1571347
"1730","BARTONVILLE POLICE DEPT",-97.1327448,33.0739775
"1731","BEARDSTOWN POLICE DEPT",-90.43306,40.0189534
"1732","BEDFORD PARK POLICE DEPT",-87.8182516,41.7698948
"1733","BEECHER POLICE DEPT",-87.6295112,41.3425984
"1734","BELLEVILLE POLICE DEPT",-83.4855235,42.2051784
"1735","BELVIDERE POLICE DEPT",-88.8447615,42.2656395
"1736","BENEDICTINE UNIVERSITY POLICE DEPT",NA,NA
"1737","BERWYN POLICE DEPT",-87.7852954,41.8364207
"1738","BLOOMINGTON POLICE DEPT",-88.99253,40.475811
"1739","BOLINGBROOK POLICE DEPT",-88.0809504,41.6963785
"1740","BOND COUNTY SHERIFF DEPT",-89.4742177,38.902985
"1741","BOURBONNAIS POLICE DEPT",-87.865469,41.141575
"1742","BRADFORD POLICE DEPT",-78.6472795,41.9565369
"1743","BRADLEY POLICE DEPT",-87.865469,41.141575
"1744","BREESE POLICE DEPT",-89.531684,38.613151
"1745","BROADVIEW POLICE DEPT",-87.8632663,41.8616086
"1746","BROOKLYN POLICE DEPT",-81.739676,41.438571
"1747","BROOKPORT POLICE DEPT",-88.6280617,37.1234665
"1748","BUFFALO MECHANICSBURG POLICE",-89.4058813,39.8472102
"1749","CALUMET  CITY POLICE DEPT",-87.5547921,41.6157019
"1750","CALUMET PARK POLICE DEPT",-87.6534157,41.6680697
"1751","CAMBRIA POLICE DEPT",-89.1190724,37.783492
"1752","CARLINVILLE POLICE DEPT",-89.88274,39.2860261
"1753","CARMI POLICE DEPT",-88.1591254,38.0913426
"1754","CARTERVILLE POLICE DEPT",-89.078141,37.761682
"1755","CARY POLICE DEPARTMENT",-78.7795687,35.7897774
"1756","CATLIN POLICE DEPT",-87.7029517,40.0641378
"1757","CAVE-IN-ROCK POLICE DEPT",78.3636955,17.4084837
"1758","CEDARVILLE POLICE DEPARTMENT",-83.8068088,39.7418434
"1759","CHAMPAIGN COUNTY SHERIFF DEPT",-88.2057749,40.1130286
"1760","CHAMPAIGN POLICE DEPT",-88.2392079,40.1167
"1761","CHARLESTON POLICE DEPT",-79.9596717,32.789258
"1762","CHATHAM POLICE DEPT",-69.9923605,41.6895759
"1763","CHESTER POLICE DEPT",-75.3593174,39.8515438
"1764","CHICAGO POLICE DEPARTMENT",-87.6894752,41.940069
"1765","CHRISTIAN COUNTY SHERIFF OFFICE",-87.4892624,36.8672433
"1766","CICERO POLICE DEPT",-87.747877,41.850257
"1767","CLINTON COUNTY SHERIFF DEPT",-88.9612356,40.1540182
"1768","COAL VALLEY POLICE DEPT",-90.4610171,41.4470207
"1769","COBDEN POLICE DEPT",-89.2526842,37.5313959
"1770","COLES COUNTY SHERIFF DEPT",-88.1739868,39.4936727
"1771","COLLEGE OF  DUPAGE POLICE DEPT",NA,NA
"1772","COLUMBIA POLICE DEPARTTMENT",-81.0402224,34.0029874
"1773","COOK CO HOMELAND SEC & EMER MGMT",-87.6236146,41.8860285
"1774","COOK COUNTY SHERIFF POLICE DEPT",NA,NA
"1775","COULTERVILLE POLICE DEPT",-120.1972129,37.7107484
"1776","COUNTRY CLUB HILLS POLICE DEPT",-87.7082736,41.5710051
"1777","COWDEN POLICE DEPT",NA,NA
"1778","CRAINVILLE POLICE DEPT",-89.0679491,37.7502567
"1779","CRAWFORD COUNTY SHERIFF'S OFFICE",-91.3559466,37.966299
"1780","CREST HILL POLICE DEPT",-81.089136,29.213308
"1781","CRETE POLICE DEPARTMENT",-96.952532,40.631927
"1782","CREVE COEUR POLICE DEPT",-90.4424279,38.6612384
"1783","CRYSTAL LAKE PARK DISTRICT POLICE",-88.3161965,42.2411344
"1784","CRYSTAL LAKE POLICE DEPT",-94.2187028,44.10788
"1785","DANVILLE POLICE DEPT",-122.0030557,37.8298643
"1786","DANVILLE VA HOSPITAL POLICE DEPT",-79.3950228,36.5859718
"1787","DECATUR POLICE DEPT",-86.9835148,34.6062034
"1788","DEER CREEK POLICE DEPT",-89.3325885,40.6300374
"1789","DEKALB POLICE DEPT",-84.2426562,33.7716177
"1790","DELAVAN POLICE DEPT",-88.5776384,42.6187288
"1791","DEPUE POLICE DEPARTMENT",-96.5086454,35.8029002
"1792","DES PLAINES POLICE DEPT",-87.8886287,42.0423239
"1793","DEWITT COUNTY SHERIFF DEPT",-91.344577,34.2726339
"1794","DIVERNON  POLICE DEPT",-89.6530164,39.5675965
"1795","DUPAGE COUNTY FOREST PRESERVE",-88.1108325,41.8259673
"1796","DUPAGE COUNTY SHERIFF OFFICE",-88.2066643,41.8005112
"1797","DUPO POLICE DEPT",-90.209514,38.51861
"1798","EAST ALTON POLICE DEPT",-90.1111789,38.8831146
"1799","EAST CARONDELET POLICE DEPT",-90.2305093,38.5398099
"1800","EAST DUBUQUE POLICE DEPT",-90.6440135,42.4930388
"1801","EAST DUNDEE POLICE DEPT",-88.2765439,42.1014846
"1802","EAST GALESBURG POLICE DEPT",-90.3718604,40.9458491
"1803","EAST HAZEL CREST POLICE DEPT",-87.6483424,41.575727
"1804","EAST MOLINE POLICE DEPT",-90.4403457,41.5154913
"1805","EAST PEORIA POLICE DEPT",-89.5826214,40.6676004
"1806","EASTERN IL UNIVERSITY POLICE DEPT",-88.7686382,37.9932204
"1807","EASTON POLICE DEPT",-75.2171739,40.6877887
"1808","EDGAR COUNTY SHERIFF DEPT",-87.7763333,39.7131223
"1809","EDINBURG POLICE DEPARTMENT",-89.386546,39.656849
"1810","EDWARDSVILLE POLICE DEPT",-89.9593163,38.8150747
"1811","ELBURN POLICE DEPT",-88.469257,41.8916899
"1812","ELGIN POLICE DEPT",-88.2834119,42.0400285
"1813","ELIZABETHTOWN POLICE DEPT",-85.8630563,37.6912456
"1814","ELLIS GROVE POLICE DEPT",-89.8282512,37.9034708
"1815","ENERGY POLICE DEPT",-89.0265421,37.775831
"1816","EVANSTON POLICE DEPT",-87.6839062,42.0444866
"1817","EVANSVILLE POLICE DEPT",-89.2830683,42.7802234
"1818","EVERGREEN PARK POLICE DEPT",-87.7022991,41.7217142
"1819","EWING POLICE DEPT",-74.8026262,40.2762128
"1820","FAIRMONT CITY POLICE DEPT",-80.143913,39.483889
"1821","FAIRVIEW HEIGHTS POLICE",-90.0117916,38.5969338
"1822","FARMER CITY POLICE DEPT",-96.8545859,32.9248688
"1823","FISHER POLICE DEPT",-88.35,40.3179
"1824","FLORA POLICE DEPARTMENT",-88.4847066,38.6693388
"1825","FONDULAC POLICE DEPT",-88.4479091,43.7827602
"1826","FORD COUNTY  SHERIFF OFFICE",-100.0014603,37.7532308
"1827","FOREST PRESERVE DISTRICT WILL CO",NA,NA
"1828","FOX LAKE POLICE DEPT",-88.1576696,42.3885016
"1829","FOX RIVER GROVE POLICE",-88.2184073,42.1988452
"1830","FRANKFORT POLICE DEPT",-86.5136046,40.2813229
"1831","FREEBURG POLICE DEPARTMENT",-89.9065696,38.4181457
"1832","FREEMAN SPUR POLICE DEPARTMENT",-88.9972949,37.861161
"1833","FREEPORT POLICE DEPT",-70.1074573,43.8538896
"1834","FULTON COUNTY SHERIFF OFFICE",-84.3904192,33.7503782
"1835","GENESEO POLICE DEPT",-90.154103,41.4529507
"1836","GENEVA POLICE DEPT",-88.3049217,41.8869714
"1837","GERMANTOWN POLICE DEPT",-89.8062561,35.0955903
"1838","GILBERTS POLICE DEPT",-88.3754995,42.1055937
"1839","GIRARD POLICE DEPT",-80.7033423,41.1554158
"1840","GLEN CARBON POLICE DEPT",-89.9687684,38.7632694
"1841","GLEN ELLYN POLICE DEPT",-88.0660216,41.8750452
"1842","GOLCONDA POLICE DEPT",-88.4867668,37.3693589
"1843","GOREVILLE POLICE DEPT",-88.1128213,41.6417857
"1844","GRAND RIDGE POLICE DEPT",-85.2615532,30.7849108
"1845","GRANITE CITY POLICE DEPT",-90.1393657,38.7047213
"1846","GRANTFORK POLICE DEPT",NA,NA
"1847","GREEN VALLEY POLICE DEPT",-89.6428886,40.4073356
"1848","GREENVIEW POLICE DEPT",-89.8484337,40.009031
"1849","HAMEL POLICE DEPT",-93.574411,45.0158845
"1850","HANOVER PARK POLICE DEPT",-88.1561202,41.9894128
"1851","HANOVER POLICE DEPT",-72.273455,43.7195961
"1852","HARDIN COUNTY SHERIFF OFFICE",-107.608527,45.7319699
"1853","HARRISBURG POLICE DEPT",-88.5406923,37.7385425
"1854","HARVEY POLICE DEPT",-87.6708889,41.6118986
"1855","HAWTHORN WOODS POLICE DEPT",-88.0537613,42.2177431
"1856","HENDERSON COUNTY SHERIFF DEPT",-78.4016588,36.3294603
"1857","HENRY POLICE DEPT",-89.3668421,41.1101111
"1858","HERRIN POLICE DEPT",-89.0266002,37.8060167
"1859","HEYWORTH POLICE DEPT",NA,NA
"1860","HILLSIDE POLICE DEPT",-87.9074077,41.8777083
"1861","HINCKLEY POLICE DEPT",-88.6513209,41.7670306
"1862","HINSDALE POLICE DEPT",-87.9258392,41.8039834
"1863","HUTSONVILLE POLICE DEPARTMENT",-85.8628464,42.8665961
"1864","IL DEPT OF CENTRAL MANAGEMENT",-89.6561416,39.7948579
"1865","IL DNR LAW ENFORCEMENT",-89.3985283,40.6331249
"1866","IL MULTI-COUNTY NARCOTIC GROUP",-89.3985283,40.6331249
"1867","IL SECRETARY OF STATE POLICE",-89.6543681,39.7998859
"1868","IL STATE POLICE DEPT",-87.9448,40.8815
"1869","IL STATE UNIVERSITY POLICE DEPT",-89.611761,40.6986046
"1870","IRVING POLICE DEPT",-96.9509409,32.8165146
"1871","ISLAND LAKE POLICE DEPT",79.8491936,6.9274247
"1872","JEFFERSON COUNTY SHERIFF OFFICE",-94.3774232,42.0172457
"1873","JO DAVIESS COUNTY SHERIFF DEPT",-90.2244662,42.3148804
"1874","JOHNSBURG POLICE DEPT",-88.2408736,42.379175
"1875","JOHNSON COUNTY SHERIFF DEPARTMENT",-86.076293,39.4766959
"1876","JOLIET POLICE DEPT",-88.085281,41.5233709
"1877","JUSTICE POLICE DEPT",-87.8395206,41.7495351
"1878","KANE COUNTY FOREST PRESERVE",-88.313658,41.8665498
"1879","KANE COUNTY SHERIFF'S OFFICE",-88.3565749,41.9009697
"1880","KANKAKEE COUNTY SHERIFF DEPT",-87.860781,41.117981
"1881","KARNAK POLICE DEPT",NA,NA
"1882","KENDALL COUNTY SHERIFF DEPT",-88.462367,41.6573377
"1883","KEWANEE POLICE DEPT",-89.920514,41.245553
"1884","KILDEER POLICE DEPT",-102.7492233,47.3703883
"1885","KINCAID POLICE DEPT",-89.4127893,39.5864701
"1886","KINMUNDY POLICE DEPT",-88.8467224,38.7733806
"1887","KIRKLAND POLICE DEPT",-122.1855733,47.7068187
"1888","KNOX COUNTY SHERIFF DEPT",-83.8398135,36.0864334
"1889","LACON POLICE",-89.4094864,41.0245256
"1890","LAKE IN THE HILLS POLICE DEPT",-88.3308716,42.1871957
"1891","LAKE VILLA POLICE DEPT",-88.0810806,42.4161877
"1892","LAKE ZURICH POLICE DEPT",-88.0856581,42.1942095
"1893","LAKEMOOR POLICE DEPT",-88.1770904,42.3346946
"1894","LANARK POLICE DEPT",-89.8342039,42.1019054
"1895","LASALLE COUNTY SHERIFF DEPT",-88.8290776,41.3734979
"1896","LASALLE POLICE DEPT",-104.7028384,40.3509867
"1897","LAWRENCEVILLE POLICE DEPT",-83.982282,33.951708
"1898","LEBANON POLICE DEPT",-86.2841281,36.1988388
"1899","LELAND GROVE POLICE DEPT",-89.6868068,39.7787004
"1900","LELAND POLICE DEPARTMENT",-78.0132609,34.2333238
"1901","LEMONT POLICE DEPT",-87.9755008,41.6567537
"1902","LEROY POLICE DEPT",-95.632897,38.086093
"1903","LEWISTOWN POLICE DEPT",-109.4244879,47.0643333
"1904","LIBERTYVILLE POLICE DEPT",-87.9511466,42.2881412
"1905","LINCOLN LAND COMM COLLEGE POLICE",NA,NA
"1906","LISLE POLICE DEPT",-88.0774772,41.7935769
"1907","LITCHFIELD POLICE DEPT",-89.6551839,39.1762714
"1908","LOAMI POLICE DEPT",-89.4087032,39.852547
"1909","LOCKPORT POLICE DEPT",-88.0247622,41.5862826
"1910","LOMBARD POLICE DEPT",-88.0110086,41.8669147
"1911","LONDON MILLS POLICE DEPT",-90.2662354,40.7105947
"1912","LOSTANT POLICE DEPT",-89.0600817,41.142812
"1913","MACOMB  POLICE DEPT",-83.0241218,42.5128696
"1914","MACOUPIN COUNTY SHERIFF",-89.879707,39.2780972
"1915","MANITO POLICE DEPT",-89.7807318,40.4252414
"1916","MANTENO POLICE DEPT",-87.8342042,41.2517842
"1917","MAPLE PARK POLICE DEPT",-88.6000165,41.9061009
"1918","MARENGO POLICE DEPT",-88.606861,42.250085
"1919","MARINE POLICE DEPT",-89.7775939,38.7864361
"1920","MARISSA POLICE DEPT",-89.7541843,38.2567872
"1921","MAROA POLICE DEPT",-88.9508451,40.0362838
"1922","MARSEILLES POLICE DEPT",-88.7068659,41.3276872
"1923","MASCOUTAH POLICE DEPT",-89.8668258,38.5368579
"1924","MASON COUNTY SHERIFF DEPT",-84.4558931,42.5904256
"1925","MASSAC COUNTY  SHERIFF DEPT",-88.7332316,37.1527416
"1926","MATTOON POLICE DEPT",-88.3755991,39.4806851
"1927","MAYWOOD POLICE DEPT",-74.0600961,40.9043893
"1928","MCCULLOM LAKE POLICE DEPT",-88.2904326,42.3662652
"1929","MCHENRY COUNTY SHERIFF DEPT",-100.4051348,48.342532
"1930","MCHENRY POLICE DEPT",-88.3686029,42.3915
"1931","MCLEANSBORO POLICE DEPARTMENT",-88.5372304,38.0929708
"1932","MELROSE PARK POLICE DEPT",-87.8560775,41.8906249
"1933","MENARD COUNTY SHERIFF DEPT",NA,NA
"1934","MEREDOSIA POLICE DEPT",-90.5600886,39.8306095
"1935","METRO EAST AUTO THEFT TASK FORCE",NA,NA
"1936","METROPOLIS POLICE DEPT",-88.7318107,37.1577715
"1937","MILAN POLICE DEPT",-90.566229,41.449525
"1938","MILLSTADT POLICE DEPT",-90.0932902,38.4596901
"1939","MINOOKA POLICE DEPT",-88.2607748,41.4482116
"1940","MOLINE POLICE DEPT",-90.5241088,41.4970433
"1941","MOMENCE POLICE DEPT",-87.663666,41.1619128
"1942","MONEE POLICE DEPT",-87.742543,41.4184266
"1943","MONTICELLO POLICE DEPARTMENT",-109.3412313,37.8728334
"1944","MORAINE VALLEY POLICE DEPT.",-84.2193849,39.7061702
"1945","MORRISONVILLE POLICE",-89.2979406,39.5476512
"1946","MOULTRIE COUNTY SHERIFF DEPT",-83.760871,31.182118
"1947","MOUND CITY POLICE DEPARTMENT",-95.2311011,40.132101
"1948","MOUNDS POLICE DEPT",-96.0605286,35.8767421
"1949","MOUNT PROSPECT POLICE DEPT",-87.9345027,42.0630214
"1950","MT OLIVE POLICE DEPT",-89.7259652,39.0720373
"1951","MURPHYSBORO POLICE DEPT",-89.3352006,37.7659403
"1952","MURRAYVILLE POLICE DEPT",-90.2520645,39.5856024
"1953","NAPERVILLE POLICE DEPT",-88.177587,41.7648127
"1954","NAUVOO POLICE DEPT",-91.3834,40.5504
"1955","NEW ATHENS POLICE DEPT",-89.87174,38.317827
"1956","NEW BADEN POLICE DEPT",-89.368027,38.609919
"1957","NEW BERLIN POLICE DEPT",-88.1180047,42.9707267
"1958","NEW LENOX POLICE DEPT",-87.9801363,41.51232
"1959","NILES POLICE DEPARTMENT",-86.2363996,41.8173942
"1960","NOKOMIS POLICE DEPT",-89.2876665,39.3000725
"1961","NORTH AURORA POLICE DEPT",-88.3259475,41.7990475
"1962","NORTH CHICAGO POLICE DEPT",-87.8567428,42.3256615
"1963","NORTH PEKIN POLICE DEPT",-89.6196643,40.6207744
"1964","OAK FOREST POLICE DEPT",-87.7570496,41.611438
"1965","OAK LAWN POLICE DEPARTMENT",-87.7532076,41.720679
"1966","OAKBROOK TERRACE POLICE DEPT",-87.9655263,41.853768
"1967","OAKWOOD HILLS POLICE DEPT",-88.2566945,42.2530354
"1968","OBLONG POLICE DEPT",-87.9090171,39.0007378
"1969","ODIN POLICE DEPT",-89.0539812,38.6171633
"1970","OFALLON POLICE DEPARTMENT",-90.6982666,38.8119546
"1971","OGLE COUNTY SHERIFF DEPT",-89.3296971,42.0130426
"1972","OGLESBY POLICE DEPT",-89.0613505,41.2951383
"1973","OLYMPIA FIELDS POLICE DEPT",-87.7017036,41.5251477
"1974","OREGON POLICE DEPT",-89.377551,42.9249372
"1975","ORLAND PARK POLICE DEPT",-87.8573404,41.6153535
"1976","OSWEGO POLICE DEPARTMENT",-88.3261716,41.6945894
"1977","OTTAWA POLICE DEPT",-95.277121,38.616185
"1978","PALATINE POLICE DEPT",-88.0326245,42.121187
"1979","PALMYRA POLICE DEPT",-77.2320743,43.0632233
"1980","PARK CITY POLICE DEPT",70.606395,32.9853985
"1981","PARKLAND COLLEGE POLICE DEPT",-75.1561342,39.9818567
"1982","PAWNEE POLICE DEPT",-89.5812414,39.5911264
"1983","PAXTON POLICE DEPT",-71.9207171,42.3053362
"1984","PECATONICA POLICE DEPT",-89.3595555,42.3137417
"1985","PEKIN PARK DISTRICT",117.255176,40.213171
"1986","PEKIN POLICE DEPT",-86.0169186,38.5050598
"1987","PEORIA COUNTY SHERIFF DEPT",-89.6960153,40.6904566
"1988","PEORIA POLICE DEPARTMENT",-112.2387514,33.5747174
"1989","PEOTONE POLICE DEPT",-87.7853217,41.3322554
"1990","PERCY POLICE DEPT",-89.6176879,38.0165281
"1991","PERRY COUNTY SHERIFF DEPT",-83.5817605,30.1175319
"1992","PINGREE GROVE POLICE DEPT",-88.4172866,42.0738899
"1993","PLAINFIELD POLICE DEPT",-88.2175525,41.6211929
"1994","PLANO POLICE DEPT",-88.5360943,41.662854
"1995","PLEASANT HILL POLICE DEPT",-93.514616,41.597405
"1996","PLEASANT PLAINS POLICE DEPT",-89.9187243,39.8759232
"1997","POLO POLICE DEPT",-89.5774886,41.9852922
"1998","PONTOON BEACH POLICE",-90.0720682,38.7459379
"1999","POPE COUNTY SHERIFF DEPT",-88.4867668,37.3693589
"2000","POSEN POLICE DEPT",-87.6808137,41.6265795
"2001","PRINCETON POLICE DEPT",-74.6650047,40.360362
"2002","PROSPECT HEIGHT POLICE DEPT",-87.9347009,42.0957728
"2003","QUINCY ILLINOIS POLICE DEPARTMENT",-91.364738,39.948318
"2004","RIVER FOREST POLICE DEPT",-87.8201251,41.8874195
"2005","RIVER GROVE POLICE DEPT",-87.835247,41.9272336
"2006","RIVERDALE POLICE DEPT.",-87.6383287,41.6465927
"2007","RIVERTON POLICE DEPARTMENT",-89.531484,39.859523
"2008","RIVERWOODS POLICE DEPT",-87.8822201,42.1688689
"2009","ROBINSON POLICE DEPT",-97.1165627,31.4685483
"2010","ROCHELLE POLICE DEPT",-89.0678334,41.9235842
"2011","ROCHESTER POLICE DEPT",-77.650882,43.1583602
"2012","ROCK FALLS POLICE DEPT",-89.6972991,41.7723131
"2013","ROCK ISLAND COUNTY SHERIFF DEPT",-90.5806951,41.5091611
"2014","ROCK ISLAND CTY METRO AIRPORT AUTH",-90.5787476,41.5094771
"2015","ROCK ISLAND POLICE DEPT",-90.5775099,41.5091357
"2016","ROCKFORD FIRE DEPT ARSON INVEST",-89.0939952,42.2711311
"2017","ROCKFORD POLICE DEPT",-89.0974459,42.2719098
"2018","ROLLING MEADOWS POLICE DEPT",-88.0250694,42.0808414
"2019","ROMEOVILLE POLICE DEPT",-88.1128213,41.6417857
"2020","ROODHOUSE POLICE DEPT",-90.3708696,39.4842052
"2021","ROSELLE POLICE DEPT",-88.0770255,41.9819557
"2022","ROUND LAKE BEACH POLICE DEPT",-88.0697268,42.3831278
"2023","ROUND LAKE HEIGHTS POLICE DEPT",-88.1042489,42.3800212
"2024","ROUND LAKE PARK DISTRICT",-88.104118,42.359289
"2025","ROUND LAKE PARK POLICE DEPT",-88.0784497,42.3481926
"2026","ROXANA POLICE DEPT",-90.0792195,38.8458362
"2027","SAINT ANNE POLICE DEPT",-87.7139,41.0237
"2028","SAINT ELMO POLICE DEPT",-88.8487595,39.0274984
"2029","SANGAMON COUNTY SHERIFF OFFICE",-89.6498742,39.7994917
"2030","SAUK VILLAGE POLICE DEPT",-87.556776,41.494637
"2031","SHANNON POLICE DEPT",-89.7394652,42.154547
"2032","SHAWNEETOWN POLICE DEPT",-88.1867027,37.713102
"2033","SHELBYVILLE POLICE DEPT",-85.778608,39.520551
"2034","SHERMAN POLICE DEPT",-96.6082135,33.634071
"2035","SLEEPY HOLLOW POLICE DEPT",-73.8594189,41.0849941
"2036","SMITHTON POLICE DEPT",-92.7455234,38.976473
"2037","SOMONAUK POLICE DEPT",-88.6841426,41.6328797
"2038","SOUTH JACKSONVILLE POLICE",-81.6512061,30.3252394
"2039","SOUTH PEKIN POLICE DEPT",-86.0169186,38.5050598
"2040","SPARTA POLICE DEPT",-90.8098083,43.9431194
"2041","SPAULDING POLICE DEPT",-84.2765629,33.245118
"2042","SPRING GROVE POLICE DEPT",-88.238236,42.43421
"2043","SPRINGFIELD PARK DISTRICT POLICE",NA,NA
"2044","STANFORD POLICE DEPT",-84.6593987,37.5295345
"2045","STARK COUNTY SHERIFF DEPT",-102.7856268,46.8950702
"2046","STEELEVILLE POLICE DEPT",-89.6586199,38.0071332
"2047","STEPHENSON COUNTY SHERIFF DEPT",-89.6745774,42.2844181
"2048","STICKNEY POLICE DEPT",-87.7869318,41.8211501
"2049","STONE PARK POLICE DEPT",-87.8833194,41.9010602
"2050","STREATOR POLICE DEPT",-88.8359779,41.1189966
"2051","STRONGHURST POLICE DEPT",-90.9040284,40.7469845
"2052","SUGAR GROVE POLICE DEPT",-88.454709,41.764361
"2053","SULLIVAN POLICE DEPT",-91.1750901,38.1989338
"2054","SUMMIT POLICE DEPT",-74.3629808,40.7166922
"2055","TAMMS POLICE DEPARTMENT",-89.270555,37.2341087
"2056","TAMPICO POLICE DEPT",-97.861099,22.2331041
"2057","TAYLORVILLE POLICE DEPT",-89.295421,39.550055
"2058","TAZEWELL COUNTY SHERIFF DEPT",-81.5184632,37.1154053
"2059","TINLEY PARK POLICE DEPT",-87.8080707,41.5588937
"2060","TOLONO POLICE DEPT",-88.268228,39.9845948
"2061","TOULON POLICE DEPT",-89.8644036,41.0947316
"2062","TOWER LAKES POLICE DEPT",78.4614739,17.4236046
"2063","TREMONT POLICE DEPT",-76.3904572,40.6287333
"2064","TRITON COLLEGE POLICE DEPARTMENT",NA,NA
"2065","UNION COUNTY SHERIFF OFFICE",-81.6254085,34.7153814
"2066","UNIVERSITY PARK POLICE DEPT",-76.9383545,38.9723398
"2067","URBANA POLICE DEPT",-83.752126,40.1065416
"2068","US DOJ FBI CHICAGO",-87.6297982,41.8781136
"2069","US POSTAL INSPECTION SERVICE",-75.216513,40.006477
"2070","VERMILION COUNTY SHERIFF DEPT",-88.2066643,41.8005112
"2071","VERNON HILLS POLICE DEPT",-87.959665,42.238073
"2072","VILLA PARK POLICE DEPT",-87.979472,41.888577
"2073","VIRDEN POLICE DEPT",-89.7664785,39.5008593
"2074","WAMAC POLICE DEPT",-89.1373278,38.5104743
"2075","WARREN POLICE DEPT",-83.0241218,42.5128696
"2076","WARRENSBURG POLICE DEPT",-93.7409156,38.7624502
"2077","WASHBURN POLICE DEPT",-90.8951833,46.6712
