"","address","lon","lat"
"1630","LARES POLICE DEPT",NA,NA
"1631","LAS MARIAS POLICE DEPT",NA,NA
"1632","LAS PIEDRAS MUNICIPAL POLICE",NA,NA
"1633","MAUNABO POLICE DEPT",-65.8993289,18.0071885
"1634","MOCA POLICE DEPT",NA,NA
"1635","MUNICIPALITY OF AGUADILLA",-66.9456801,10.5090665
"1636","MUNICIPALITY OF CIALES",-66.0547445,18.4151309
"1637","MUNICIPALITY OF HORMIGUEROS",-108.4197222,27.2161111
"1638","MUNICIPALITY OF MANATI",-92.9952377,17.9703593
"1639","MUNICIPIO AUTONOMO DE VILLALBA",-67.8768922,10.2272758
"1640","MUNICIPIO DE MARICAO",-66.9799001,18.1807902
"1641","MUNICIPIO DE RIO GRANDE",-82.380432,38.8795221
"1642","MUNICIPIO DE TRUJILLO ALTO",-66.006578,18.352336
"1643","MUNICPIO DE YABUCOA POLICIA MUNICIP",NA,NA
"1644","OROCOVIS POLICE DEPT",NA,NA
"1645","PATILLAS POLICE DEPT",NA,NA
"1646","POLICIA MUNICIPAL DE CANOVANAS",NA,NA
"1647","PONCE MUNICIPAL POLICE",NA,NA
"1648","PR DEPT OF NATURAL & ENV RESOURCES",-94.3523547,46.0790079
"1649","PUERTO RICO POLICE DEPT",-66.9992316,18.3458697
"1650","SAN GERMAN POLICE DEPT",NA,NA
"1651","SAN SEBASTIAN POLICE DEPT",-66.9992316,18.3458697
"1652","SANTA ISABEL POLICE DEPT",-77.7092123,18.1693022
"1653","TOA ALTA POLICE DEPT",-66.2482237,18.3882823
"1654","US DHS CBP AGUADILLA",-67.1540698,18.4274454
"1655","US FBI SAN JUAN FIELD OFFICE",NA,NA
"1656","UTUADO POLICE DEPT",-66.7004519,18.2655095
"1657","VEGA BAJA POLICE DEPT",NA,NA
"1658","VIEQUES POLICE DEPT",-65.4400985,18.1262854
"1659","VIRGIN ISLANDS POLICE DEPT",-64.7736445,17.7291535
